일자,요일,도로명,start,end,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시
20200407,화,테헤란로,역삼역,강남역,29,27,27,31,30,29,24,18,15,9,8
20200407,화,테헤란로,강남역,역삼역,26,23,22,23,23,24,21,19,20,20,16
20200407,화,테헤란로,역삼역,르네상스호텔,27,26,22,16,14,15,15,14,14,12,13
20200407,화,테헤란로,르네상스호텔,포스코사거리,28,26,26,25,24,23,25,24,22,19,18
20200407,화,테헤란로,포스코사거리,삼성역,24,22,20,18,16,16,16,14,12,13,11
20200407,화,신반포로,논현역,반포역,38,36,35,34,32,33,33,34,32,30,31
20200407,화,신반포로,반포역,논현역,15,10,8,8,10,13,11,6,6,7,6
20200408,수,도산대로,청담사거리,학동사거리,27,25,25,23,23,22,21,20,21,20,20
20200408,수,도산대로,학동사거리,도산공원,32,26,21,18,16,15,13,9,11,14,14
20200408,수,도산대로,도산공원,강남을지병원,21,16,13,11,12,13,12,10,9,14,15
20200408,수,도산대로,강남을지병원,신사역,29,28,25,23,22,19,17,18,16,14,15
20200408,수,도산대로,신사역,강남을지병원,23,22,20,18,18,18,17,16,17,16,12
20200408,수,도산대로,강남을지병원,도산공원,24,20,21,18,13,17,19,18,17,13,10
20200408,수,도산대로,도산공원,학동사거리,21,20,19,20,18,19,18,16,15,14,15
20200408,수,도산대로,학동사거리,청담사거리,30,26,26,23,20,19,19,20,18,16,17
20200408,수,압구정로,청담사거리,압구정로데오역,30,28,24,22,21,22,21,21,19,20,22
20200408,수,압구정로,압구정로데오역,성수대교남단교차로,21,19,19,17,15,13,11,9,9,10,9
20200408,수,압구정로,성수대교남단교차로,압구정역,23,21,20,19,15,17,14,15,13,14,17
20200408,수,압구정로,압구정역,한남IC,28,27,24,22,20,20,18,15,17,19,18
20200408,수,압구정로,한남IC,압구정역,22,18,17,15,15,16,12,9,8,7,8
20200408,수,압구정로,압구정역,성수대교남단교차로,19,13,11,13,14,16,16,13,13,9,9
20200408,수,압구정로,성수대교남단교차로,압구정로데오역,24,19,18,18,16,18,18,19,16,18,18
20200408,수,압구정로,압구정로데오역,청담사거리,24,21,21,21,22,22,22,22,19,21,23
20200408,수,강남대로,강남역,교보타워사거리,23,22,17,14,13,13,10,8,7,8,7
20200408,수,강남대로,교보타워사거리,논현역,21,19,18,17,16,16,18,17,13,15,14
20200408,수,강남대로,교보타워사거리,강남역,17,16,15,16,15,15,16,15,16,17,17
20200408,수,강남대로,논현역,신사역,26,23,13,10,10,8,12,13,13,17,14
20200408,수,강남대로,논현역,교보타워사거리,21,21,21,20,18,18,14,13,14,10,10
20200408,수,강남대로,신사역,한남IC,46,43,40,40,40,39,36,36,35,35,37
20200408,수,강남대로,신사역,논현역,10,7,7,6,7,6,7,8,9,9,9
20200408,수,강남대로,한남IC,신사역,17,12,8,10,15,15,12,11,10,13,12
20200408,수,논현로,압구정역,강남을지병원,17,12,8,11,16,19,11,11,10,9,10
20200408,수,논현로,강남을지병원,학동역,19,17,18,18,18,18,20,20,20,21,22
20200408,수,논현로,학동역,차병원,15,15,14,14,13,12,11,12,11,12,11
20200408,수,논현로,차병원,역삼역,24,24,26,26,22,22,21,21,20,13,10
20200408,수,논현로,역삼역,차병원,22,19,16,14,12,11,10,9,9,10,9
20200408,수,논현로,차병원,학동역,24,24,23,23,23,22,22,21,21,21,17
20200408,수,논현로,학동역,강남을지병원,27,24,22,19,18,16,16,13,11,13,10
20200408,수,논현로,강남을지병원,압구정역,35,33,33,31,25,29,29,22,21,24,25
20200408,수,언주로,성수대교남단교차로,도산공원,26,23,21,20,19,21,22,21,23,23,26
20200408,수,언주로,도산공원,서울세관,20,13,12,12,17,14,13,14,11,14,22
20200408,수,언주로,서울세관,경복아파트,26,25,25,23,23,24,20,21,21,22,20
20200408,수,언주로,경복아파트,르네상스호텔,24,24,27,21,20,16,14,12,15,10,8
20200408,수,언주로,르네상스호텔,경복아파트,26,25,24,24,25,23,23,20,21,22,17
20200408,수,언주로,경복아파트,서울세관,24,24,24,22,22,21,21,21,24,22,17
20200408,수,언주로,서울세관,도산공원,23,23,21,18,20,16,16,16,15,15,11
20200408,수,언주로,도산공원,성수대교남단교차로,27,22,18,22,23,20,14,10,8,13,12
20200408,수,선릉로,압구정로데오역,학동사거리,25,20,19,18,16,16,16,16,16,17,19
20200408,수,선릉로,학동사거리,강남구청역,24,19,16,18,19,18,18,17,19,16,19
20200408,수,선릉로,강남구청역,삼릉공원,21,18,15,14,17,16,12,11,14,17,20
20200408,수,선릉로,삼릉공원,강남구청역,28,24,23,21,18,18,16,19,17,20,19
20200408,수,선릉로,강남구청역,학동사거리,25,24,21,20,19,19,17,19,18,19,16
20200408,수,선릉로,학동사거리,압구정로데오역,25,26,25,23,22,19,18,17,18,18,20
20200408,수,삼성로,청담사거리,청담공원앞,23,19,15,21,22,21,19,18,19,19,20
20200408,수,삼성로,청담공원앞,차관아파트,22,19,19,19,20,19,18,17,18,19,18
20200408,수,삼성로,차관아파트,포스코사거리,25,22,19,18,18,17,14,14,11,11,9
20200408,수,삼성로,포스코사거리,대치사거리,21,21,20,21,21,18,18,18,18,15,9
20200408,수,삼성로,대치사거리,포스코사거리,22,19,16,17,21,19,17,18,19,19,18
20200408,수,삼성로,포스코사거리,차관아파트,24,23,21,24,23,24,22,21,20,20,15
20200408,수,삼성로,차관아파트,청담공원앞,23,22,18,16,15,16,16,16,18,16,14
20200408,수,삼성로,청담공원앞,청담사거리,22,18,16,15,13,14,15,15,16,18,16
20200408,수,영동대로,경기고교앞,코엑스,27,26,27,27,27,26,27,25,26,26,26
20200408,수,영동대로,코엑스,삼성역,27,25,24,26,25,21,20,18,16,15,9
20200408,수,영동대로,삼성역,코엑스,22,22,20,20,18,20,20,17,19,23,25
20200408,수,영동대로,코엑스,경기고교앞,27,26,25,25,26,26,25,25,25,25,24
20200408,수,학동로,경기고교앞,청담공원앞,21,16,13,12,14,17,14,11,14,16,17
20200408,수,학동로,청담공원앞,강남구청역,26,22,17,16,18,20,19,19,19,19,21
20200408,수,학동로,강남구청역,서울세관,18,16,13,13,13,13,10,9,9,10,13
20200408,수,학동로,서울세관,학동역,16,16,16,21,24,23,21,17,15,21,22
20200408,수,학동로,학동역,논현역,20,16,14,11,12,11,8,8,9,7,7
20200408,수,학동로,논현역,학동역,24,24,23,23,23,23,23,20,20,22,15
20200408,수,학동로,학동역,서울세관,22,17,13,11,10,11,10,9,9,8,6
20200408,수,학동로,서울세관,강남구청역,25,21,19,19,17,18,19,18,16,17,13
20200408,수,학동로,강남구청역,청담공원앞,25,23,23,22,22,23,20,18,16,17,14
20200408,수,학동로,청담공원앞,경기고교앞,26,25,23,24,24,22,23,22,21,21,15
20200408,수,봉은사로,코엑스,차관아파트,19,15,14,14,16,16,15,15,17,16,17
20200408,수,봉은사로,차관아파트,삼릉공원,22,18,16,15,14,17,13,9,11,15,14
20200408,수,봉은사로,삼릉공원,경복아파트,23,23,24,18,16,17,16,16,16,20,20
20200408,수,봉은사로,경복아파트,차병원,10,8,7,7,7,7,6,6,7,9,10
20200408,수,봉은사로,차병원,교보타워사거리,25,24,23,21,21,18,14,11,9,8,8
20200408,수,봉은사로,교보타워사거리,차병원,22,16,17,12,12,12,9,9,7,7,8
20200408,수,봉은사로,차병원,경복아파트,25,23,22,23,19,18,18,19,16,10,11
20200408,수,봉은사로,경복아파트,삼릉공원,22,20,19,21,19,17,16,15,15,14,11
20200408,수,봉은사로,삼릉공원,차관아파트,28,25,23,23,23,23,24,23,20,19,16
20200408,수,봉은사로,차관아파트,코엑스,24,22,22,23,21,20,17,14,14,10,7
20200408,수,테헤란로,삼성역,포스코사거리,16,14,12,8,12,13,8,8,9,13,16
20200408,수,테헤란로,포스코사거리,르네상스호텔,25,22,19,15,17,18,15,16,18,16,15
20200408,수,테헤란로,르네상스호텔,역삼역,17,14,12,13,13,14,16,15,13,14,14
20200408,수,테헤란로,역삼역,강남역,28,26,26,24,25,24,18,12,10,14,8
20200408,수,테헤란로,강남역,역삼역,26,24,22,24,21,20,20,18,20,18,17
20200408,수,테헤란로,역삼역,르네상스호텔,26,24,21,16,14,14,14,13,13,10,12
20200408,수,테헤란로,르네상스호텔,포스코사거리,27,25,23,24,24,23,24,21,20,18,17
20200408,수,테헤란로,포스코사거리,삼성역,24,22,20,18,17,15,13,12,10,11,9
20200408,수,신반포로,논현역,반포역,36,35,33,34,33,34,33,31,30,30,32
20200408,수,신반포로,반포역,논현역,17,10,7,7,8,11,10,7,7,6,5
20200409,목,도산대로,청담사거리,학동사거리,25,25,25,23,24,25,22,22,21,19,19
20200409,목,도산대로,학동사거리,도산공원,32,26,21,17,17,15,14,12,11,11,13
20200409,목,도산대로,도산공원,강남을지병원,19,17,15,17,17,14,14,13,10,12,13
20200409,목,도산대로,강남을지병원,신사역,30,27,25,23,23,22,18,18,17,13,14
20200409,목,도산대로,신사역,강남을지병원,25,23,21,20,20,20,19,18,18,17,15
20200409,목,도산대로,강남을지병원,도산공원,25,22,20,18,19,19,20,19,17,16,11
20200409,목,도산대로,도산공원,학동사거리,20,20,18,20,20,19,18,17,17,17,14
20200409,목,도산대로,학동사거리,청담사거리,30,28,26,23,22,21,19,19,19,18,19
20200409,목,압구정로,청담사거리,압구정로데오역,31,27,25,24,23,23,21,20,21,21,20
20200409,목,압구정로,압구정로데오역,성수대교남단교차로,22,20,17,18,17,15,12,10,9,8,7
20200409,목,압구정로,성수대교남단교차로,압구정역,24,20,18,21,19,18,18,21,17,15,14
20200409,목,압구정로,압구정역,한남IC,29,27,25,26,23,22,20,17,17,17,15
20200409,목,압구정로,한남IC,압구정역,23,19,15,13,15,14,12,8,8,8,9
20200409,목,압구정로,압구정역,성수대교남단교차로,20,13,14,13,12,15,15,15,13,11,10
20200409,목,압구정로,성수대교남단교차로,압구정로데오역,23,20,18,18,18,18,17,17,17,17,20
20200409,목,압구정로,압구정로데오역,청담사거리,24,21,21,22,24,25,25,21,22,22,22
20200409,목,강남대로,강남역,교보타워사거리,24,22,17,16,16,14,9,8,7,6,6
20200409,목,강남대로,교보타워사거리,논현역,22,21,17,12,13,16,16,18,19,16,16
20200409,목,강남대로,교보타워사거리,강남역,20,16,16,15,16,17,17,17,15,16,16
20200409,목,강남대로,논현역,신사역,28,26,17,8,7,10,10,9,12,17,13
20200409,목,강남대로,논현역,교보타워사거리,22,21,22,19,19,20,17,17,12,15,16
20200409,목,강남대로,신사역,한남IC,47,45,44,42,43,41,41,40,40,38,35
20200409,목,강남대로,신사역,논현역,10,7,6,7,7,6,7,8,9,9,11
20200409,목,강남대로,한남IC,신사역,15,9,8,12,15,15,10,8,10,16,16
20200409,목,논현로,압구정역,강남을지병원,18,12,15,13,17,16,15,9,10,11,11
20200409,목,논현로,강남을지병원,학동역,20,18,17,20,22,19,17,20,21,22,23
20200409,목,논현로,학동역,차병원,17,14,14,14,15,15,11,11,10,11,12
20200409,목,논현로,차병원,역삼역,26,24,27,23,23,24,22,22,21,18,15
20200409,목,논현로,역삼역,차병원,22,19,16,14,15,15,13,10,10,10,8
20200409,목,논현로,차병원,학동역,25,23,24,24,23,24,24,22,23,22,19
20200409,목,논현로,학동역,강남을지병원,28,25,22,21,19,19,14,14,14,13,10
20200409,목,논현로,강남을지병원,압구정역,36,34,32,30,28,27,29,22,23,24,24
20200409,목,언주로,성수대교남단교차로,도산공원,25,23,23,23,24,21,22,22,23,22,23
20200409,목,언주로,도산공원,서울세관,15,13,15,17,19,18,12,10,11,12,21
20200409,목,언주로,서울세관,경복아파트,27,25,26,23,25,24,23,23,23,22,23
20200409,목,언주로,경복아파트,르네상스호텔,25,26,26,23,22,19,16,16,17,14,10
20200409,목,언주로,르네상스호텔,경복아파트,26,26,25,26,26,25,24,24,23,23,21
20200409,목,언주로,경복아파트,서울세관,26,26,25,25,24,25,25,25,26,22,18
20200409,목,언주로,서울세관,도산공원,24,23,22,20,20,19,18,16,15,15,11
20200409,목,언주로,도산공원,성수대교남단교차로,25,21,16,22,23,20,13,9,8,14,11
20200409,목,선릉로,압구정로데오역,학동사거리,27,24,19,18,20,19,17,17,14,16,14
20200409,목,선릉로,학동사거리,강남구청역,24,17,17,19,23,20,18,16,13,14,15
20200409,목,선릉로,강남구청역,삼릉공원,21,17,16,20,21,21,17,14,13,13,16
20200409,목,선릉로,삼릉공원,강남구청역,30,27,23,22,21,19,18,16,18,21,18
20200409,목,선릉로,강남구청역,학동사거리,24,22,22,22,21,22,20,21,19,20,17
20200409,목,선릉로,학동사거리,압구정로데오역,29,26,22,20,23,24,21,18,17,19,19
20200409,목,삼성로,청담사거리,청담공원앞,26,18,19,22,24,21,18,20,20,18,17
20200409,목,삼성로,청담공원앞,차관아파트,21,16,18,22,22,21,20,19,18,20,19
20200409,목,삼성로,차관아파트,포스코사거리,25,21,17,17,18,15,11,9,11,11,10
20200409,목,삼성로,포스코사거리,대치사거리,20,19,19,24,21,18,17,17,18,16,16
20200409,목,삼성로,대치사거리,포스코사거리,24,22,23,23,25,23,20,22,20,22,19
20200409,목,삼성로,포스코사거리,차관아파트,24,22,22,26,26,25,23,22,22,20,16
20200409,목,삼성로,차관아파트,청담공원앞,23,23,20,19,19,19,18,18,17,16,13
20200409,목,삼성로,청담공원앞,청담사거리,22,18,18,18,18,17,17,17,15,17,13
20200409,목,영동대로,경기고교앞,코엑스,26,24,27,26,27,26,26,26,25,25,26
20200409,목,영동대로,코엑스,삼성역,27,25,26,25,25,22,20,17,15,15,12
20200409,목,영동대로,삼성역,코엑스,22,21,21,21,21,21,19,19,21,24,25
20200409,목,영동대로,코엑스,경기고교앞,27,26,25,26,26,26,24,25,25,24,19
20200409,목,학동로,경기고교앞,청담공원앞,20,16,15,15,17,19,14,12,14,17,18
20200409,목,학동로,청담공원앞,강남구청역,26,21,18,17,21,22,21,21,21,23,21
20200409,목,학동로,강남구청역,서울세관,19,16,15,15,16,14,13,11,9,11,12
20200409,목,학동로,서울세관,학동역,19,16,17,23,26,26,22,21,19,19,19
20200409,목,학동로,학동역,논현역,20,18,16,12,12,10,10,9,9,8,7
20200409,목,학동로,논현역,학동역,26,25,24,22,23,23,21,21,21,21,21
20200409,목,학동로,학동역,서울세관,20,14,14,11,9,9,9,9,8,8,7
20200409,목,학동로,서울세관,강남구청역,23,21,19,20,21,21,19,19,20,20,17
20200409,목,학동로,강남구청역,청담공원앞,25,25,25,24,24,22,19,19,19,19,18
20200409,목,학동로,청담공원앞,경기고교앞,26,26,24,24,23,23,23,25,25,19,17
20200409,목,봉은사로,코엑스,차관아파트,21,16,17,15,16,17,17,17,18,17,16
20200409,목,봉은사로,차관아파트,삼릉공원,25,19,14,16,17,19,15,11,10,12,14
20200409,목,봉은사로,삼릉공원,경복아파트,27,24,23,19,18,18,15,17,19,19,19
20200409,목,봉은사로,경복아파트,차병원,11,8,6,7,8,7,7,8,9,8,7
20200409,목,봉은사로,차병원,교보타워사거리,25,25,23,23,24,19,18,15,11,11,10
20200409,목,봉은사로,교보타워사거리,차병원,22,19,17,12,11,12,11,9,8,8,8
20200409,목,봉은사로,차병원,경복아파트,25,24,23,21,20,19,20,19,19,15,13
20200409,목,봉은사로,경복아파트,삼릉공원,23,21,18,20,20,20,19,17,17,16,12
20200409,목,봉은사로,삼릉공원,차관아파트,29,25,24,24,23,22,23,23,21,21,19
20200409,목,봉은사로,차관아파트,코엑스,25,24,22,23,22,20,15,16,14,11,10
20200409,목,테헤란로,삼성역,포스코사거리,19,15,13,10,14,12,10,9,9,10,12
20200409,목,테헤란로,포스코사거리,르네상스호텔,24,21,22,19,21,20,18,19,20,19,21
20200409,목,테헤란로,르네상스호텔,역삼역,17,15,15,16,17,15,14,15,18,16,15
20200409,목,테헤란로,역삼역,강남역,27,27,27,28,29,28,27,19,16,13,12
20200409,목,테헤란로,강남역,역삼역,25,24,23,23,21,22,21,20,23,21,18
20200409,목,테헤란로,역삼역,르네상스호텔,27,25,24,17,15,14,14,13,14,13,12
20200409,목,테헤란로,르네상스호텔,포스코사거리,27,25,25,24,24,21,22,21,22,21,19
20200409,목,테헤란로,포스코사거리,삼성역,23,21,19,18,18,16,15,14,13,13,11
20200409,목,신반포로,논현역,반포역,37,34,32,31,34,33,35,33,33,32,30
20200409,목,신반포로,반포역,논현역,18,12,8,7,10,12,8,6,7,6,6
20200410,금,도산대로,청담사거리,학동사거리,26,25,25,23,21,22,20,22,21,18,18
20200410,금,도산대로,학동사거리,도산공원,31,25,22,19,17,16,11,8,8,8,9
20200410,금,도산대로,도산공원,강남을지병원,18,15,14,16,16,13,11,12,9,11,12
20200410,금,도산대로,강남을지병원,신사역,31,27,25,22,19,19,20,17,16,12,8
20200410,금,도산대로,신사역,강남을지병원,26,24,21,19,18,17,17,19,18,14,13
20200410,금,도산대로,강남을지병원,도산공원,24,22,20,18,18,19,19,18,17,14,10
20200410,금,도산대로,도산공원,학동사거리,21,19,18,19,18,19,16,15,13,14,14
20200410,금,도산대로,학동사거리,청담사거리,30,27,25,24,20,20,19,18,18,17,17
20200410,금,압구정로,청담사거리,압구정로데오역,31,28,27,23,22,22,19,18,17,17,14
20200410,금,압구정로,압구정로데오역,성수대교남단교차로,22,18,16,17,16,14,10,7,7,6,6
20200410,금,압구정로,성수대교남단교차로,압구정역,23,20,18,21,23,19,13,15,12,14,13
20200410,금,압구정로,압구정역,한남IC,29,26,24,24,21,21,19,17,16,15,12
20200410,금,압구정로,한남IC,압구정역,22,18,16,12,13,14,10,7,6,6,5
20200410,금,압구정로,압구정역,성수대교남단교차로,19,12,13,13,11,14,14,15,14,12,10
20200410,금,압구정로,성수대교남단교차로,압구정로데오역,23,18,18,17,17,17,17,17,18,18,22
20200410,금,압구정로,압구정로데오역,청담사거리,24,23,21,21,22,22,23,23,20,19,22
20200410,금,강남대로,강남역,교보타워사거리,21,17,11,8,10,11,9,7,6,7,6
20200410,금,강남대로,교보타워사거리,논현역,22,20,20,19,19,18,18,20,20,17,16
20200410,금,강남대로,교보타워사거리,강남역,18,17,15,17,16,16,17,15,14,17,21
20200410,금,강남대로,논현역,신사역,25,23,20,14,8,8,12,16,18,14,8
20200410,금,강남대로,논현역,교보타워사거리,22,22,21,20,19,19,15,13,13,14,10
20200410,금,강남대로,신사역,한남IC,46,44,44,41,39,43,42,41,33,30,34
20200410,금,강남대로,신사역,논현역,9,7,6,6,6,6,8,9,10,9,8
20200410,금,강남대로,한남IC,신사역,16,11,8,11,15,14,10,8,8,9,7
20200410,금,논현로,압구정역,강남을지병원,19,12,11,13,16,17,11,10,9,12,12
